figure_id,paper_id,field,image_path,phash
FIG_00013981,2605.30313v2,ROBOTICS,figures/ROBOTICS/FIG_00013981.png,ee4e426c91d1d12f
FIG_00013982,2605.30313v2,ROBOTICS,figures/ROBOTICS/FIG_00013982.png,b931d4c464e6c69b
FIG_00013984,2605.30313v2,ROBOTICS,figures/ROBOTICS/FIG_00013984.png,f8a7c24ab15a61b5
FIG_00013985,2605.30313v2,ROBOTICS,figures/ROBOTICS/FIG_00013985.png,ba67c51f81428779
FIG_00013986,2605.30313v2,ROBOTICS,figures/ROBOTICS/FIG_00013986.png,ae9291c796794b1a
FIG_00013987,2605.30313v2,ROBOTICS,figures/ROBOTICS/FIG_00013987.png,fa86e1cdd0960db1
FIG_00014061,2605.29572v1,ROBOTICS,figures/ROBOTICS/FIG_00014061.png,b8c63be085b1c739
FIG_00014062,2605.29572v1,ROBOTICS,figures/ROBOTICS/FIG_00014062.png,b8c63be085b1c739
FIG_00014084,2605.29438v1,ROBOTICS,figures/ROBOTICS/FIG_00014084.png,bfc56a9cd422c02f
FIG_00014085,2605.29438v1,ROBOTICS,figures/ROBOTICS/FIG_00014085.png,bfc56a9cd422c02f
FIG_00014116,2605.29407v1,ROBOTICS,figures/ROBOTICS/FIG_00014116.png,ea98c76798c1947a
FIG_00014117,2605.29407v1,ROBOTICS,figures/ROBOTICS/FIG_00014117.png,ea98c76798c1947a
FIG_00014181,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014181.png,fb11d0cec42ed0f1
FIG_00014182,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014182.png,ae1a309bd2f8cb4a
FIG_00014183,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014183.png,aac3b53c429eb549
FIG_00014184,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014184.png,bec8e1b1e08d863e
FIG_00014185,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014185.png,ab0d376b944ad4d4
FIG_00014186,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014186.png,abd2c4e4e0ad913b
FIG_00014187,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014187.png,af62c09dc23f9495
FIG_00014188,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014188.png,bd6dc213c2d2c41f
FIG_00014189,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014189.png,bb3fc41ac4c95a29
FIG_00014190,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014190.png,be33c027d187c36c
FIG_00014191,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014191.png,ae6b943bc13ec194
FIG_00014192,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014192.png,ff6a943bc03f8481
FIG_00014193,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014193.png,ee9c916ae63fc084
FIG_00014194,2605.29808v2,IMAGING,figures/IMAGING/FIG_00014194.png,e8279778988dc4d3
FIG_00014461,2605.21633v1,IMAGING,figures/IMAGING/FIG_00014461.png,fe9581c495c185db
FIG_00014462,2605.21633v1,IMAGING,figures/IMAGING/FIG_00014462.png,fe9581c495c185db
FIG_00014716,2605.17984v1,IMAGING,figures/IMAGING/FIG_00014716.png,eeb1b185914ec64e
FIG_00014717,2605.17984v1,IMAGING,figures/IMAGING/FIG_00014717.png,eeb1b185914ec64e
FIG_00015052,2605.12562v1,IMAGING,figures/IMAGING/FIG_00015052.png,af27d098c1ecd8d8
FIG_00015053,2605.12562v1,IMAGING,figures/IMAGING/FIG_00015053.png,af27d098c1ecd8d8
FIG_00015143,2605.09629v1,IMAGING,figures/IMAGING/FIG_00015143.png,be56c03bc2c13d5c
FIG_00015144,2605.09629v1,IMAGING,figures/IMAGING/FIG_00015144.png,be56c03bc2c13d5c
FIG_00015174,2605.09600v1,IMAGING,figures/IMAGING/FIG_00015174.png,d6a3ac4cab74b823
FIG_00015175,2605.09600v1,IMAGING,figures/IMAGING/FIG_00015175.png,d6a3ac4cab74b823
FIG_00015417,2605.05522v1,IMAGING,figures/IMAGING/FIG_00015417.png,fe7a81819db481f4
FIG_00015418,2605.05522v1,IMAGING,figures/IMAGING/FIG_00015418.png,fe7a81819db481f4
FIG_00015456,2605.04388v1,IMAGING,figures/IMAGING/FIG_00015456.png,fe8c737684739190
FIG_00015457,2605.04388v1,IMAGING,figures/IMAGING/FIG_00015457.png,fe8c737684739190
FIG_00015935,2605.00881v1,IMAGING,figures/IMAGING/FIG_00015935.png,bf3b912ac46ec06a
FIG_00015936,2605.00881v1,IMAGING,figures/IMAGING/FIG_00015936.png,bf3b912ac46ec06a
FIG_00015941,2605.00881v1,IMAGING,figures/IMAGING/FIG_00015941.png,ab7c812bd481d47e
FIG_00015942,2605.00881v1,IMAGING,figures/IMAGING/FIG_00015942.png,ab7c812bd481d47e
FIG_00016046,2604.21960v2,IMAGING,figures/IMAGING/FIG_00016046.png,aa80d580d57dd5d5
FIG_00016049,2604.21960v2,IMAGING,figures/IMAGING/FIG_00016049.png,aa80d580d57dd5d5
FIG_00016144,2604.22842v1,IMAGING,figures/IMAGING/FIG_00016144.png,efb93a68c07a9446
FIG_00016145,2604.22842v1,IMAGING,figures/IMAGING/FIG_00016145.png,efb93a68c07a9446
FIG_00016177,2604.19176v1,IMAGING,figures/IMAGING/FIG_00016177.png,fa858595857a856e
FIG_00016178,2604.19176v1,IMAGING,figures/IMAGING/FIG_00016178.png,fa858595857a856e
FIG_00016187,2604.19007v1,IMAGING,figures/IMAGING/FIG_00016187.png,ef81d07bd078907c
FIG_00016188,2604.19007v1,IMAGING,figures/IMAGING/FIG_00016188.png,ef81d07bd078907c
FIG_00016222,2605.00850v1,IMAGING,figures/IMAGING/FIG_00016222.png,f95892878778da38
FIG_00016223,2605.00850v1,IMAGING,figures/IMAGING/FIG_00016223.png,f95892878778da38
FIG_00016338,2604.15561v1,IMAGING,figures/IMAGING/FIG_00016338.png,bb91c46a956e831d
FIG_00016339,2604.15561v1,IMAGING,figures/IMAGING/FIG_00016339.png,bb91c46a956e831d
FIG_00017014,2604.04470v1,IMAGING,figures/IMAGING/FIG_00017014.png,eb739c6c9091d0c7
FIG_00017015,2604.04470v1,IMAGING,figures/IMAGING/FIG_00017015.png,eb739c6c9091d0c7
FIG_00017080,2604.03564v1,IMAGING,figures/IMAGING/FIG_00017080.png,ff3694d0c1c9c1c9
FIG_00017081,2604.03564v1,IMAGING,figures/IMAGING/FIG_00017081.png,ff3694d0c1c9c1c9
FIG_00017212,2604.01134v1,IMAGING,figures/IMAGING/FIG_00017212.png,be8de0e3d2dac160
FIG_00017213,2604.01134v1,IMAGING,figures/IMAGING/FIG_00017213.png,be8de0e3d2dac160
FIG_00017228,2604.01122v1,IMAGING,figures/IMAGING/FIG_00017228.png,ea9095c4957b956a
FIG_00017234,2604.01122v1,IMAGING,figures/IMAGING/FIG_00017234.png,ea9095c4957b956a
FIG_00017278,2604.00251v1,IMAGING,figures/IMAGING/FIG_00017278.png,decce131bc08bf21
FIG_00017279,2604.00251v1,IMAGING,figures/IMAGING/FIG_00017279.png,decce131bc08bf21
FIG_00017355,2603.29034v1,IMAGING,figures/IMAGING/FIG_00017355.png,eb86c439847ae995
FIG_00017356,2603.29034v1,IMAGING,figures/IMAGING/FIG_00017356.png,eb86c439847ae995
FIG_00017425,2603.27798v1,IMAGING,figures/IMAGING/FIG_00017425.png,cac9913e95b43636
FIG_00017426,2603.27798v1,IMAGING,figures/IMAGING/FIG_00017426.png,cac9913e95b43636
FIG_00017516,2603.26014v1,IMAGING,figures/IMAGING/FIG_00017516.png,ff7a801d967f8081
FIG_00017517,2603.26014v1,IMAGING,figures/IMAGING/FIG_00017517.png,ff7a801d967f8081
FIG_00017534,2603.25945v1,IMAGING,figures/IMAGING/FIG_00017534.png,ab1b94a5665683e9
FIG_00017535,2603.25945v1,IMAGING,figures/IMAGING/FIG_00017535.png,ab1b94a5665683e9
FIG_00017566,2603.25566v1,IMAGING,figures/IMAGING/FIG_00017566.png,feb1a103dc5e89a1
FIG_00017567,2603.25566v1,IMAGING,figures/IMAGING/FIG_00017567.png,feb1a103dc5e89a1
FIG_00017770,2603.22496v1,IMAGING,figures/IMAGING/FIG_00017770.png,cab5b54ab54aa4a5
FIG_00017771,2603.22496v1,IMAGING,figures/IMAGING/FIG_00017771.png,cab5b54ab54aa4a5
FIG_00017828,2603.22378v1,IMAGING,figures/IMAGING/FIG_00017828.png,b41883c3c3bdbc78
FIG_00017829,2603.22378v1,IMAGING,figures/IMAGING/FIG_00017829.png,b41883c3c3bdbc78
FIG_00018016,2603.17415v1,IMAGING,figures/IMAGING/FIG_00018016.png,faca4db0853e925a
FIG_00018017,2603.17415v1,IMAGING,figures/IMAGING/FIG_00018017.png,faca4db0853e925a
FIG_00018141,2603.26695v1,IMAGING,figures/IMAGING/FIG_00018141.png,cf693a92b224e569
FIG_00018143,2603.26695v1,IMAGING,figures/IMAGING/FIG_00018143.png,cf693a92b224e569
FIG_00018253,2603.13699v1,IMAGING,figures/IMAGING/FIG_00018253.png,bee1c13ec1c13ec1
FIG_00018254,2603.13699v1,IMAGING,figures/IMAGING/FIG_00018254.png,bee1c13ec1c13ec1
FIG_00018415,2603.12667v1,IMAGING,figures/IMAGING/FIG_00018415.png,8f87f85aa43cc931
FIG_00018439,2603.12445v1,IMAGING,figures/IMAGING/FIG_00018439.png,bb3f3bc0c448c467
FIG_00018440,2603.12445v1,IMAGING,figures/IMAGING/FIG_00018440.png,bb3f3bc0c448c467
FIG_00018487,2603.12083v1,IMAGING,figures/IMAGING/FIG_00018487.png,bf94d06aa02baf07
FIG_00018488,2603.12083v1,IMAGING,figures/IMAGING/FIG_00018488.png,bf94d06aa02baf07
FIG_00018624,2603.09657v1,IMAGING,figures/IMAGING/FIG_00018624.png,ea800a7fd53f948a
FIG_00018625,2603.09657v1,IMAGING,figures/IMAGING/FIG_00018625.png,ea800a7fd53f948a
FIG_00018692,2603.08503v1,IMAGING,figures/IMAGING/FIG_00018692.png,e6b5f813984a95d8
FIG_00018693,2603.08503v1,IMAGING,figures/IMAGING/FIG_00018693.png,e6b5f813984a95d8
FIG_00018909,2603.03938v1,IMAGING,figures/IMAGING/FIG_00018909.png,aebc3cc3c183c3c3
FIG_00018910,2603.03938v1,IMAGING,figures/IMAGING/FIG_00018910.png,aebc3cc3c183c3c3
FIG_00018941,2603.06684v1,IMAGING,figures/IMAGING/FIG_00018941.png,af930e68906ed1d3
FIG_00018942,2603.06684v1,IMAGING,figures/IMAGING/FIG_00018942.png,af930e68906ed1d3
FIG_00018954,2603.03654v1,IMAGING,figures/IMAGING/FIG_00018954.png,ee93952c5b64d168
FIG_00018955,2603.03654v1,IMAGING,figures/IMAGING/FIG_00018955.png,ee93952c5b64d168
FIG_00019002,2603.03654v1,IMAGING,figures/IMAGING/FIG_00019002.png,8f87f85aa43cc931
FIG_00019012,2603.03654v1,IMAGING,figures/IMAGING/FIG_00019012.png,bf37c03ed1c9c8c0
FIG_00019013,2603.03654v1,IMAGING,figures/IMAGING/FIG_00019013.png,bf37c03ed1c9c8c0
FIG_00019182,2603.01584v1,IMAGING,figures/IMAGING/FIG_00019182.png,be4fc4b2b385c168
FIG_00019183,2603.01584v1,IMAGING,figures/IMAGING/FIG_00019183.png,be4fc4b2b385c168
FIG_00019304,2602.23533v1,IMAGING,figures/IMAGING/FIG_00019304.png,ad8fd2f0c621833d
FIG_00019305,2602.23533v1,IMAGING,figures/IMAGING/FIG_00019305.png,ad8fd2f0c621833d
FIG_00019338,2602.22974v1,IMAGING,figures/IMAGING/FIG_00019338.png,ab93d2f4ad0e8668
FIG_00019339,2602.22974v1,IMAGING,figures/IMAGING/FIG_00019339.png,ab93d2f4ad0e8668
FIG_00019409,2602.22275v1,IMAGING,figures/IMAGING/FIG_00019409.png,ff7f85a02a0a84d5
FIG_00019410,2602.22275v1,IMAGING,figures/IMAGING/FIG_00019410.png,ff7f85a02a0a84d5
FIG_00019814,2602.15779v1,IMAGING,figures/IMAGING/FIG_00019814.png,ae6cd1d3969d3c20
FIG_00019815,2602.15779v1,IMAGING,figures/IMAGING/FIG_00019815.png,ae6cd1d3969d3c20
FIG_00019839,2602.15917v1,IMAGING,figures/IMAGING/FIG_00019839.png,baccc53ad481ce96
FIG_00019840,2602.15917v1,IMAGING,figures/IMAGING/FIG_00019840.png,baccc53ad481ce96
FIG_00020069,2602.13344v1,IMAGING,figures/IMAGING/FIG_00020069.png,8f703da569cbc894
FIG_00020070,2602.13344v1,IMAGING,figures/IMAGING/FIG_00020070.png,8f703da569cbc894
FIG_00020216,2602.10336v1,IMAGING,figures/IMAGING/FIG_00020216.png,fecb85f585858581
FIG_00020217,2602.10336v1,IMAGING,figures/IMAGING/FIG_00020217.png,fecb85f585858581
FIG_00020352,2602.07403v1,IMAGING,figures/IMAGING/FIG_00020352.png,bbc8c4a6fc72850e
FIG_00020353,2602.07403v1,IMAGING,figures/IMAGING/FIG_00020353.png,bbc8c4a6fc72850e
FIG_00020355,2602.07393v1,IMAGING,figures/IMAGING/FIG_00020355.png,872db452dac94bc9
FIG_00020356,2602.07393v1,IMAGING,figures/IMAGING/FIG_00020356.png,872db452dac94bc9
FIG_00020395,2602.07094v1,IMAGING,figures/IMAGING/FIG_00020395.png,daa53d5aa51ae41a
FIG_00020396,2602.07094v1,IMAGING,figures/IMAGING/FIG_00020396.png,daa53d5aa51ae41a
FIG_00020512,2602.04944v1,IMAGING,figures/IMAGING/FIG_00020512.png,ef999066909f9166
FIG_00020513,2602.04944v1,IMAGING,figures/IMAGING/FIG_00020513.png,ef999066909f9166
FIG_00020522,2602.04834v1,IMAGING,figures/IMAGING/FIG_00020522.png,ee6c916e9193cc91
FIG_00020523,2602.04834v1,IMAGING,figures/IMAGING/FIG_00020523.png,ee6c916e9193cc91
FIG_00020640,2605.22907v1,CV,figures/CV/FIG_00020640.png,bf85e1dac06252b5
FIG_00020641,2605.22907v1,CV,figures/CV/FIG_00020641.png,bf85e1dac06252b5
FIG_00020700,2605.22816v1,CV,figures/CV/FIG_00020700.png,be38c3c39cccc5a4
FIG_00020701,2605.22816v1,CV,figures/CV/FIG_00020701.png,be38c3c39cccc5a4
FIG_00020730,2605.22904v2,CV,figures/CV/FIG_00020730.png,ea4a9586e535ccb4
FIG_00020731,2605.22904v2,CV,figures/CV/FIG_00020731.png,ea4a9586e535ccb4
FIG_00020804,2605.22679v1,CV,figures/CV/FIG_00020804.png,bc69c3963c78c169
FIG_00020805,2605.22679v1,CV,figures/CV/FIG_00020805.png,bc69c3963c78c169
FIG_00020841,2605.22668v1,CV,figures/CV/FIG_00020841.png,ea68d1969ee0e073
FIG_00020842,2605.22668v1,CV,figures/CV/FIG_00020842.png,ea68d1969ee0e073
FIG_00020904,2605.22591v1,CV,figures/CV/FIG_00020904.png,e89697699669c296
FIG_00020905,2605.22591v1,CV,figures/CV/FIG_00020905.png,e89697699669c296
FIG_00020967,2605.22570v1,CV,figures/CV/FIG_00020967.png,af6a6a1ed0c19595
FIG_00020971,2605.22570v1,CV,figures/CV/FIG_00020971.png,af6a6a1ed0c19595
FIG_00021054,2605.22552v1,CV,figures/CV/FIG_00021054.png,f812c7699769c686
FIG_00021055,2605.22552v1,CV,figures/CV/FIG_00021055.png,f812c7699769c686
FIG_00021066,2605.28736v1,ROBOTICS,figures/ROBOTICS/FIG_00021066.png,fb6984e484b63db0
FIG_00021067,2605.28736v1,ROBOTICS,figures/ROBOTICS/FIG_00021067.png,fb6984e484b63db0
FIG_00021109,2605.28362v1,ROBOTICS,figures/ROBOTICS/FIG_00021109.png,8f0ff00ef0c5d1e1
FIG_00021110,2605.28362v1,ROBOTICS,figures/ROBOTICS/FIG_00021110.png,8f0ff00ef0c5d1e1
FIG_00021286,2605.27539v1,ROBOTICS,figures/ROBOTICS/FIG_00021286.png,bfc6c03b902da572
FIG_00021287,2605.27539v1,ROBOTICS,figures/ROBOTICS/FIG_00021287.png,bfc6c03b902da572
FIG_00021318,2605.27491v1,ROBOTICS,figures/ROBOTICS/FIG_00021318.png,aad5d594c554952d
FIG_00021319,2605.27491v1,ROBOTICS,figures/ROBOTICS/FIG_00021319.png,aad5d594c554952d
FIG_00021323,2605.27491v1,ROBOTICS,figures/ROBOTICS/FIG_00021323.png,ffd4c0d481e2847b
FIG_00021324,2605.27491v1,ROBOTICS,figures/ROBOTICS/FIG_00021324.png,ffd4c0d481e2847b
FIG_00021340,2605.27167v1,ROBOTICS,figures/ROBOTICS/FIG_00021340.png,ffd191c0813fc496
FIG_00021341,2605.27167v1,ROBOTICS,figures/ROBOTICS/FIG_00021341.png,ffd191c0813fc496
FIG_00021343,2605.27114v2,ROBOTICS,figures/ROBOTICS/FIG_00021343.png,9e5ce1c3e2b0991b
FIG_00021344,2605.27114v2,ROBOTICS,figures/ROBOTICS/FIG_00021344.png,9e5ce1c3e2b0991b
FIG_00021382,2605.26936v1,ROBOTICS,figures/ROBOTICS/FIG_00021382.png,aa7b956cc59595c0
FIG_00021383,2605.26936v1,ROBOTICS,figures/ROBOTICS/FIG_00021383.png,aa7b956cc59595c0
FIG_00021405,2605.26856v1,ROBOTICS,figures/ROBOTICS/FIG_00021405.png,ea4ab5b594525a9a
FIG_00021406,2605.26856v1,ROBOTICS,figures/ROBOTICS/FIG_00021406.png,ea4ab5b594525a9a
FIG_00021493,2605.26430v2,ROBOTICS,figures/ROBOTICS/FIG_00021493.png,9bc42d3be1f0c427
FIG_00021494,2605.26430v2,ROBOTICS,figures/ROBOTICS/FIG_00021494.png,9bc42d3be1f0c427
FIG_00021668,2605.25401v1,ROBOTICS,figures/ROBOTICS/FIG_00021668.png,fb2d842c852cd7d1
FIG_00021670,2605.25401v1,ROBOTICS,figures/ROBOTICS/FIG_00021670.png,fb2d842c852cd7d1
FIG_00021785,2605.25005v1,ROBOTICS,figures/ROBOTICS/FIG_00021785.png,ac79d28687cc2d4b
FIG_00021786,2605.25005v1,ROBOTICS,figures/ROBOTICS/FIG_00021786.png,ac79d28687cc2d4b
FIG_00021857,2605.24813v1,ROBOTICS,figures/ROBOTICS/FIG_00021857.png,aa77d22c8197cd68
FIG_00021858,2605.24813v1,ROBOTICS,figures/ROBOTICS/FIG_00021858.png,aa77d22c8197cd68
FIG_00022038,2605.24225v1,ROBOTICS,figures/ROBOTICS/FIG_00022038.png,fe5ad181817b26b4
FIG_00022039,2605.24225v1,ROBOTICS,figures/ROBOTICS/FIG_00022039.png,fe5ad181817b26b4
FIG_00022068,2605.24125v1,ROBOTICS,figures/ROBOTICS/FIG_00022068.png,fb80d47f823f8087
FIG_00022069,2605.24125v1,ROBOTICS,figures/ROBOTICS/FIG_00022069.png,fb80d47f823f8087
FIG_00022131,2605.23583v1,ROBOTICS,figures/ROBOTICS/FIG_00022131.png,f866c3c88d3193b3
FIG_00022132,2605.23583v1,ROBOTICS,figures/ROBOTICS/FIG_00022132.png,f866c3c88d3193b3
FIG_00022139,2605.23568v1,ROBOTICS,figures/ROBOTICS/FIG_00022139.png,e273a5652523ec95
FIG_00022140,2605.23568v1,ROBOTICS,figures/ROBOTICS/FIG_00022140.png,e273a5652523ec95
FIG_00022172,2605.23263v1,ROBOTICS,figures/ROBOTICS/FIG_00022172.png,ee4ad89dc12d91b1
FIG_00022173,2605.23263v1,ROBOTICS,figures/ROBOTICS/FIG_00022173.png,ee4ad89dc12d91b1
FIG_00022299,2605.22896v1,ROBOTICS,figures/ROBOTICS/FIG_00022299.png,bcbd664a68296687
FIG_00022300,2605.22896v1,ROBOTICS,figures/ROBOTICS/FIG_00022300.png,bcbd664a68296687
FIG_00022302,2605.22600v1,ROBOTICS,figures/ROBOTICS/FIG_00022302.png,ea5bca44eca407b5
FIG_00022303,2605.22600v1,ROBOTICS,figures/ROBOTICS/FIG_00022303.png,ea5bca44eca407b5
FIG_00022408,2605.22206v1,ROBOTICS,figures/ROBOTICS/FIG_00022408.png,eb35346676632531
FIG_00022409,2605.22206v1,ROBOTICS,figures/ROBOTICS/FIG_00022409.png,eb35346676632531
FIG_00022516,2605.21932v1,ROBOTICS,figures/ROBOTICS/FIG_00022516.png,a769e68f949c3072
FIG_00022517,2605.21932v1,ROBOTICS,figures/ROBOTICS/FIG_00022517.png,a769e68f949c3072
FIG_00022811,2605.21053v1,ROBOTICS,figures/ROBOTICS/FIG_00022811.png,eac195787a854f38
FIG_00022812,2605.21053v1,ROBOTICS,figures/ROBOTICS/FIG_00022812.png,eac195787a854f38
FIG_00022896,2605.20821v1,ROBOTICS,figures/ROBOTICS/FIG_00022896.png,abf4a3178c6ad40b
FIG_00022897,2605.20821v1,ROBOTICS,figures/ROBOTICS/FIG_00022897.png,abf4a3178c6ad40b
FIG_00022964,2605.20758v1,ROBOTICS,figures/ROBOTICS/FIG_00022964.png,9f1fe4f048e0b10f
FIG_00022965,2605.20758v1,ROBOTICS,figures/ROBOTICS/FIG_00022965.png,9f1fe4f048e0b10f
FIG_00023092,2605.20390v1,ROBOTICS,figures/ROBOTICS/FIG_00023092.png,af87d1d88485d07b
FIG_00023093,2605.20390v1,ROBOTICS,figures/ROBOTICS/FIG_00023093.png,af87d1d88485d07b
FIG_00023228,2605.19837v1,ROBOTICS,figures/ROBOTICS/FIG_00023228.png,ebca9695949494b5
FIG_00023230,2605.19837v1,ROBOTICS,figures/ROBOTICS/FIG_00023230.png,ebca9695949494b5
FIG_00023401,2605.19314v1,ROBOTICS,figures/ROBOTICS/FIG_00023401.png,afe1d0b6d0292dc9
FIG_00023402,2605.19314v1,ROBOTICS,figures/ROBOTICS/FIG_00023402.png,afe1d0b6d0292dc9
FIG_00023467,2605.19202v1,ROBOTICS,figures/ROBOTICS/FIG_00023467.png,bf30c1c1d06dc70f
FIG_00023468,2605.19202v1,ROBOTICS,figures/ROBOTICS/FIG_00023468.png,bf30c1c1d06dc70f
FIG_00023479,2605.19166v1,ROBOTICS,figures/ROBOTICS/FIG_00023479.png,ff79e29f8490a2c0
FIG_00023480,2605.19166v1,ROBOTICS,figures/ROBOTICS/FIG_00023480.png,ff79e29f8490a2c0
FIG_00023611,2605.19004v1,ROBOTICS,figures/ROBOTICS/FIG_00023611.png,bfc9c0b59594c1c9
FIG_00023612,2605.19004v1,ROBOTICS,figures/ROBOTICS/FIG_00023612.png,bfc9c0b59594c1c9
FIG_00023645,2605.18727v1,ROBOTICS,figures/ROBOTICS/FIG_00023645.png,bb6e9168c49dc495
FIG_00023646,2605.18727v1,ROBOTICS,figures/ROBOTICS/FIG_00023646.png,bb6e9168c49dc495
FIG_00023868,2605.17815v1,ROBOTICS,figures/ROBOTICS/FIG_00023868.png,fb32d18c85f1d0a5
FIG_00023869,2605.17815v1,ROBOTICS,figures/ROBOTICS/FIG_00023869.png,fb32d18c85f1d0a5
FIG_00023943,2605.17593v1,ROBOTICS,figures/ROBOTICS/FIG_00023943.png,da41956ee1b6c02f
FIG_00023944,2605.17593v1,ROBOTICS,figures/ROBOTICS/FIG_00023944.png,da41956ee1b6c02f
FIG_00024083,2605.17249v1,ROBOTICS,figures/ROBOTICS/FIG_00024083.png,8f8fd0b0a764b525
FIG_00024084,2605.17249v1,ROBOTICS,figures/ROBOTICS/FIG_00024084.png,8f8fd0b0a764b525
FIG_00024137,2605.17077v1,ROBOTICS,figures/ROBOTICS/FIG_00024137.png,af61d09a957af025
FIG_00024138,2605.17077v1,ROBOTICS,figures/ROBOTICS/FIG_00024138.png,af61d09a957af025
FIG_00024266,2605.16552v1,ROBOTICS,figures/ROBOTICS/FIG_00024266.png,f293d8c1a74c9d0e
FIG_00024267,2605.16552v1,ROBOTICS,figures/ROBOTICS/FIG_00024267.png,f293d8c1a74c9d0e
FIG_00024432,2605.15944v2,ROBOTICS,figures/ROBOTICS/FIG_00024432.png,fa296a1e2e246a7a
FIG_00024433,2605.15944v2,ROBOTICS,figures/ROBOTICS/FIG_00024433.png,fa296a1e2e246a7a
FIG_00024546,2605.15654v1,ROBOTICS,figures/ROBOTICS/FIG_00024546.png,9ba7e1588e1f82a6
FIG_00024547,2605.15654v1,ROBOTICS,figures/ROBOTICS/FIG_00024547.png,9ba7e1588e1f82a6
FIG_00024764,2605.15120v2,ROBOTICS,figures/ROBOTICS/FIG_00024764.png,ae2cd1d8d385d127
FIG_00024765,2605.15120v2,ROBOTICS,figures/ROBOTICS/FIG_00024765.png,ae2cd1d8d385d127
FIG_00024825,2605.14810v1,ROBOTICS,figures/ROBOTICS/FIG_00024825.png,afd0817a7e3f8428
FIG_00024827,2605.14810v1,ROBOTICS,figures/ROBOTICS/FIG_00024827.png,afd0817a7e3f8428
FIG_00024839,2605.14801v1,ROBOTICS,figures/ROBOTICS/FIG_00024839.png,fe2d85d285b1e162
FIG_00024840,2605.14801v1,ROBOTICS,figures/ROBOTICS/FIG_00024840.png,fe2d85d285b1e162
FIG_00024847,2605.14742v1,ROBOTICS,figures/ROBOTICS/FIG_00024847.png,fe8f87c3a182855c
FIG_00024848,2605.14742v1,ROBOTICS,figures/ROBOTICS/FIG_00024848.png,fe8f87c3a182855c
FIG_00024937,2605.14396v1,ROBOTICS,figures/ROBOTICS/FIG_00024937.png,bb42d439e5951ec2
FIG_00024938,2605.14396v1,ROBOTICS,figures/ROBOTICS/FIG_00024938.png,bb42d439e5951ec2
FIG_00025185,2605.13428v1,ROBOTICS,figures/ROBOTICS/FIG_00025185.png,ab31c82e94d895b7
FIG_00025186,2605.13428v1,ROBOTICS,figures/ROBOTICS/FIG_00025186.png,ab31c82e94d895b7
FIG_00025266,2605.13321v1,ROBOTICS,figures/ROBOTICS/FIG_00025266.png,be91c41e916e915b
FIG_00025267,2605.13321v1,ROBOTICS,figures/ROBOTICS/FIG_00025267.png,be91c41e916e915b
FIG_00025430,2605.13006v1,ROBOTICS,figures/ROBOTICS/FIG_00025430.png,eee6b41969699292
FIG_00025431,2605.13006v1,ROBOTICS,figures/ROBOTICS/FIG_00025431.png,eee6b41969699292
FIG_00025432,2605.13006v1,ROBOTICS,figures/ROBOTICS/FIG_00025432.png,e8e69639c92db0c3
FIG_00025433,2605.13006v1,ROBOTICS,figures/ROBOTICS/FIG_00025433.png,e8e69639c92db0c3
FIG_00025469,2605.12790v1,ROBOTICS,figures/ROBOTICS/FIG_00025469.png,b11acfc3713878c3
FIG_00025471,2605.12790v1,ROBOTICS,figures/ROBOTICS/FIG_00025471.png,b11acfc3713878c3
FIG_00025505,2605.12735v1,ROBOTICS,figures/ROBOTICS/FIG_00025505.png,bf1b95c2c833cce0
FIG_00025506,2605.12735v1,ROBOTICS,figures/ROBOTICS/FIG_00025506.png,bf1b95c2c833cce0
FIG_00025520,2605.12735v1,ROBOTICS,figures/ROBOTICS/FIG_00025520.png,ebbcc486d0d185f4
FIG_00025521,2605.12735v1,ROBOTICS,figures/ROBOTICS/FIG_00025521.png,ebbcc486d0d185f4
FIG_00025524,2605.12735v1,ROBOTICS,figures/ROBOTICS/FIG_00025524.png,bac2c129b4dac4ed
FIG_00025525,2605.12735v1,ROBOTICS,figures/ROBOTICS/FIG_00025525.png,bac2c129b4dac4ed
FIG_00025618,2605.12625v2,ROBOTICS,figures/ROBOTICS/FIG_00025618.png,fa8c8d7ab085c791
FIG_00025619,2605.12625v2,ROBOTICS,figures/ROBOTICS/FIG_00025619.png,fa8c8d7ab085c791
FIG_00025657,2605.12369v1,ROBOTICS,figures/ROBOTICS/FIG_00025657.png,ea3191e6b03e9c66
FIG_00025658,2605.12369v1,ROBOTICS,figures/ROBOTICS/FIG_00025658.png,ea3191e6b03e9c66
FIG_00025684,2605.12347v1,ROBOTICS,figures/ROBOTICS/FIG_00025684.png,afd4b261cd964c70
FIG_00025685,2605.12347v1,ROBOTICS,figures/ROBOTICS/FIG_00025685.png,afd4b261cd964c70
